f{	0.00000000	0.00278846	0.00002584	0.00049715	0.00031379	0.00029444	0.00032012	0.00016052	0.00007632	0.00011787	0.00019639	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
D@	0.00000000	0.00002582	0.00018089	0.00245957	0.00059906	0.00045801	0.00032012	0.00058858	0.00030527	0.00011787	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
3m	0.00000000	0.00002582	0.00250659	0.00023549	0.00062759	0.00062159	0.00032012	0.00016052	0.00007632	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
@v	0.00000000	0.00056802	0.00074939	0.00094196	0.00111254	0.00071973	0.00028010	0.00010701	0.00015264	0.00011787	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
h2	0.00000000	0.00361468	0.00000000	0.00023549	0.00011411	0.00006543	0.00012004	0.00000000	0.00015264	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
gI	0.00000000	0.00126514	0.00002584	0.00196243	0.00059906	0.00006543	0.00020007	0.00032104	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
s5	0.00000000	0.00227208	0.00020673	0.00081114	0.00042790	0.00035987	0.00024009	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
Qb	0.00000000	0.00098113	0.00196393	0.00070647	0.00025674	0.00019629	0.00004001	0.00000000	0.00007632	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
w@	0.00000000	0.00000000	0.00002584	0.00151761	0.00085580	0.00111231	0.00028010	0.00101664	0.00022896	0.00023574	0.00039277	0.00036805	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
r6	0.00000000	0.00087785	0.00180888	0.00044482	0.00031379	0.00039258	0.00028010	0.00021403	0.00007632	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
g5	0.00000000	0.00126514	0.00046514	0.00102046	0.00059906	0.00058887	0.00012004	0.00032104	0.00007632	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
b2	0.00000000	0.00240118	0.00005168	0.00049715	0.00059906	0.00032715	0.00032012	0.00005351	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
5d	0.00000000	0.00025819	0.00155047	0.00049715	0.00102696	0.00055616	0.00028010	0.00021403	0.00000000	0.00000000	0.00019639	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2m	0.00000000	0.00002582	0.00144710	0.00099430	0.00034232	0.00107960	0.00036013	0.00021403	0.00000000	0.00011787	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
VN	0.00000000	0.00012910	0.00217065	0.00065414	0.00037085	0.00055616	0.00028010	0.00005351	0.00007632	0.00011787	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
wi	0.00000000	0.00157497	0.00116285	0.00052331	0.00045643	0.00016358	0.00020007	0.00010701	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
tV	0.00000000	0.00170406	0.00121453	0.00031399	0.00039937	0.00035987	0.00012004	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
g1	0.00000000	0.00113604	0.00007752	0.00041865	0.00037085	0.00107960	0.00092033	0.00058858	0.00038159	0.00023574	0.00039277	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
g{	0.00000000	0.00286592	0.00018089	0.00039249	0.00014263	0.00019629	0.00024009	0.00005351	0.00000000	0.00011787	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
b5	0.00000000	0.00170406	0.00015505	0.00052331	0.00088432	0.00058887	0.00032012	0.00005351	0.00000000	0.00011787	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
vl	0.00000000	0.00000000	0.00000000	0.00034015	0.00022821	0.00016358	0.00020007	0.00117716	0.00244219	0.00365394	0.00412412	0.00294442	0.00293470	0.00166389	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2s	0.00000000	0.00090367	0.00126622	0.00062798	0.00054201	0.00022901	0.00040014	0.00016052	0.00007632	0.00000000	0.00000000	0.00073611	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
p2	0.00000000	0.00149751	0.00067187	0.00047098	0.00065611	0.00039258	0.00024009	0.00005351	0.00015264	0.00023574	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
nJ	0.00000000	0.00000000	0.00033593	0.00149144	0.00111254	0.00049073	0.00056020	0.00026754	0.00022896	0.00011787	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
7s	0.00000000	0.00000000	0.00041346	0.00023549	0.00057053	0.00035987	0.00144052	0.00181925	0.00122109	0.00035361	0.00019639	0.00036805	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
1v	0.00000000	0.00010328	0.00167967	0.00099430	0.00019969	0.00049073	0.00024009	0.00037455	0.00022896	0.00011787	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
JI	0.00000000	0.00131677	0.00007752	0.00102046	0.00074169	0.00032715	0.00032012	0.00021403	0.00022896	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
tw	0.00000000	0.00167824	0.00023257	0.00096813	0.00054201	0.00029444	0.00016006	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
@z	0.00000000	0.00002582	0.00062019	0.00041865	0.00091285	0.00143946	0.00036013	0.00042806	0.00038159	0.00047148	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
nl	0.00000000	0.00000000	0.00095612	0.00099430	0.00057053	0.00068702	0.00040014	0.00037455	0.00053423	0.00011787	0.00019639	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
sH	0.00000000	0.00000000	0.00005168	0.00091580	0.00054201	0.00065430	0.00096035	0.00112366	0.00145005	0.00011787	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
ul	0.00000000	0.00000000	0.00147294	0.00094196	0.00022821	0.00052344	0.00044016	0.00032104	0.00053423	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
t#	0.00000000	0.00095531	0.00103365	0.00049715	0.00051348	0.00035987	0.00040014	0.00021403	0.00015264	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
5b	0.00000000	0.00023237	0.00124037	0.00094196	0.00059906	0.00045801	0.00012004	0.00032104	0.00000000	0.00035361	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
ps	0.00000000	0.00007746	0.00056850	0.00133445	0.00082727	0.00068702	0.00036013	0.00010701	0.00022896	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
Vf	0.00000000	0.00000000	0.00214481	0.00091580	0.00028527	0.00006543	0.00036013	0.00005351	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
[1	0.00358886	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
b1	0.00000000	0.00178152	0.00028425	0.00047098	0.00057053	0.00022901	0.00044016	0.00010701	0.00007632	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
mi	0.00000000	0.00203971	0.00023257	0.00034015	0.00048495	0.00045801	0.00012004	0.00021403	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
ni	0.00000000	0.00116186	0.00077523	0.00047098	0.00022821	0.00078516	0.00036013	0.00021403	0.00000000	0.00011787	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
uz	0.00000000	0.00010328	0.00067187	0.00141295	0.00051348	0.00058887	0.00040014	0.00010701	0.00022896	0.00023574	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
f5	0.00000000	0.00160078	0.00007752	0.00034015	0.00048495	0.00052344	0.00068024	0.00016052	0.00038159	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
bi	0.00000000	0.00185898	0.00015505	0.00044482	0.00048495	0.00045801	0.00028010	0.00010701	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
hQ	0.00000000	0.00296920	0.00000000	0.00013083	0.00019969	0.00022901	0.00004001	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
TI	0.00000000	0.00111022	0.00033593	0.00052331	0.00062759	0.00039258	0.00032012	0.00048157	0.00045791	0.00023574	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
d5	0.00000000	0.00113604	0.00010336	0.00073264	0.00062759	0.00045801	0.00028010	0.00042806	0.00007632	0.00011787	0.00058916	0.00000000	0.00146735	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
v2	0.00000000	0.00149751	0.00000000	0.00133445	0.00022821	0.00022901	0.00028010	0.00000000	0.00015264	0.00000000	0.00019639	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
1z	0.00000000	0.00000000	0.00103365	0.00120362	0.00039937	0.00035987	0.00068024	0.00026754	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
1p	0.00000000	0.00023237	0.00160215	0.00044482	0.00042790	0.00029444	0.00052019	0.00021403	0.00015264	0.00023574	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
5z	0.00000000	0.00005164	0.00126622	0.00036632	0.00051348	0.00088331	0.00032012	0.00032104	0.00045791	0.00023574	0.00019639	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
[6	0.00343394	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
f1	0.00000000	0.00206553	0.00012921	0.00049715	0.00039937	0.00032715	0.00016006	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
[i	0.00338230	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
gn	0.00000000	0.00000000	0.00043930	0.00149144	0.00054201	0.00098145	0.00020007	0.00005351	0.00000000	0.00000000	0.00039277	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
l$	0.00000000	0.00103276	0.00113701	0.00041865	0.00042790	0.00022901	0.00012004	0.00005351	0.00022896	0.00023574	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
1m	0.00000000	0.00025819	0.00162799	0.00054948	0.00037085	0.00035987	0.00044016	0.00000000	0.00007632	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
k6	0.00000000	0.00229790	0.00041346	0.00039249	0.00019969	0.00003272	0.00000000	0.00005351	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
tf	0.00000000	0.00000000	0.00033593	0.00073264	0.00136928	0.00062159	0.00036013	0.00037455	0.00015264	0.00000000	0.00039277	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
Ht	0.00000000	0.00000000	0.00000000	0.00010466	0.00116959	0.00068702	0.00084030	0.00101664	0.00076318	0.00129656	0.00019639	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
d{	0.00000000	0.00193643	0.00018089	0.00039249	0.00022821	0.00035987	0.00024009	0.00010701	0.00007632	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
r$	0.00000000	0.00049056	0.00152463	0.00039249	0.00057053	0.00032715	0.00004001	0.00005351	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
hI	0.00000000	0.00253027	0.00000000	0.00020933	0.00042790	0.00009815	0.00004001	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
Tr	0.00000000	0.00193643	0.00007752	0.00070647	0.00019969	0.00009815	0.00032012	0.00005351	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
Eg	0.00000000	0.00069712	0.00152463	0.00028782	0.00025674	0.00035987	0.00020007	0.00010701	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
H@	0.00000000	0.00000000	0.00000000	0.00005233	0.00088432	0.00052344	0.00080029	0.00160522	0.00114478	0.00047148	0.00019639	0.00147221	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
$k	0.00000000	0.00033565	0.00178304	0.00026166	0.00014263	0.00032715	0.00048017	0.00010701	0.00015264	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
Uk	0.00000000	0.00000000	0.00149879	0.00044482	0.00017116	0.00068702	0.00044016	0.00048157	0.00007632	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
h$	0.00000000	0.00229790	0.00000000	0.00023549	0.00031379	0.00022901	0.00008003	0.00021403	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
Ud	0.00000000	0.00000000	0.00155047	0.00005233	0.00008558	0.00085059	0.00068024	0.00053507	0.00007632	0.00035361	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
b3	0.00000000	0.00167824	0.00000000	0.00034015	0.00077022	0.00039258	0.00012004	0.00010701	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
bs	0.00000000	0.00000000	0.00193808	0.00104663	0.00000000	0.00003272	0.00016006	0.00005351	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
Ef	0.00000000	0.00054220	0.00155047	0.00049715	0.00028527	0.00013086	0.00016006	0.00000000	0.00000000	0.00000000	0.00000000	0.00073611	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
b#	0.00000000	0.00188480	0.00005168	0.00039249	0.00042790	0.00029444	0.00016006	0.00005351	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
nz	0.00000000	0.00000000	0.00005168	0.00107279	0.00116959	0.00055616	0.00032012	0.00026754	0.00022896	0.00011787	0.00000000	0.00036805	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
h6	0.00000000	0.00134259	0.00000000	0.00023549	0.00077022	0.00058887	0.00032012	0.00021403	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
su	0.00000000	0.00253027	0.00000000	0.00028782	0.00005705	0.00013086	0.00012004	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
nV	0.00000000	0.00121350	0.00077523	0.00052331	0.00031379	0.00013086	0.00012004	0.00010701	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2p	0.00000000	0.00002582	0.00167967	0.00049715	0.00011411	0.00029444	0.00036013	0.00037455	0.00015264	0.00000000	0.00000000	0.00036805	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
m$	0.00000000	0.00178152	0.00054266	0.00026166	0.00014263	0.00029444	0.00000000	0.00000000	0.00015264	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
hV	0.00000000	0.00273683	0.00000000	0.00000000	0.00017116	0.00009815	0.00004001	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
tn	0.00000000	0.00000000	0.00002584	0.00091580	0.00079874	0.00052344	0.00060022	0.00026754	0.00061055	0.00058934	0.00039277	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
v1	0.00000000	0.00072294	0.00025841	0.00057564	0.00057053	0.00058887	0.00056020	0.00010701	0.00000000	0.00000000	0.00019639	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
I1	0.00000000	0.00000000	0.00005168	0.00005233	0.00077022	0.00062159	0.00096035	0.00128418	0.00030527	0.00094295	0.00019639	0.00036805	0.00073368	0.00166389	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
s$	0.00000000	0.00142005	0.00015505	0.00073264	0.00028527	0.00026172	0.00008003	0.00021403	0.00000000	0.00011787	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
z1	0.00000000	0.00005164	0.00002584	0.00013083	0.00011411	0.00009815	0.00036013	0.00139119	0.00183164	0.00247525	0.00255302	0.00147221	0.00146735	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
gP	0.00000000	0.00000000	0.00007752	0.00091580	0.00116959	0.00026172	0.00060022	0.00032104	0.00015264	0.00035361	0.00019639	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
{v	0.00000000	0.00046474	0.00152463	0.00068031	0.00005705	0.00006543	0.00016006	0.00016052	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
ES	0.00000000	0.00002582	0.00015505	0.00088963	0.00039937	0.00098145	0.00064023	0.00021403	0.00061055	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
Um	0.00000000	0.00002582	0.00033593	0.00002617	0.00031379	0.00114503	0.00112040	0.00085612	0.00030527	0.00011787	0.00019639	0.00000000	0.00073368	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
ls	0.00000000	0.00000000	0.00036178	0.00183160	0.00008558	0.00049073	0.00036013	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00073368	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
sf	0.00000000	0.00015491	0.00015505	0.00075880	0.00074169	0.00107960	0.00008003	0.00021403	0.00015264	0.00035361	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
3v	0.00000000	0.00002582	0.00118869	0.00013083	0.00062759	0.00085059	0.00024009	0.00016052	0.00015264	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
1b	0.00000000	0.00012910	0.00165383	0.00060181	0.00014263	0.00022901	0.00000000	0.00016052	0.00015264	0.00000000	0.00019639	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
6s	0.00000000	0.00002582	0.00116285	0.00007850	0.00019969	0.00081788	0.00064023	0.00042806	0.00038159	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
9l	0.00000000	0.00000000	0.00002584	0.00020933	0.00062759	0.00052344	0.00064023	0.00074910	0.00145005	0.00058934	0.00098193	0.00110416	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
6@	0.00000000	0.00020655	0.00124037	0.00049715	0.00028527	0.00032715	0.00036013	0.00021403	0.00007632	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
fj	0.00000000	0.00123932	0.00007752	0.00073264	0.00057053	0.00009815	0.00012004	0.00010701	0.00000000	0.00000000	0.00019639	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
{f	0.00000000	0.00074875	0.00093028	0.00041865	0.00017116	0.00016358	0.00004001	0.00058858	0.00000000	0.00035361	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2v	0.00000000	0.00010328	0.00124037	0.00052331	0.00039937	0.00013086	0.00044016	0.00021403	0.00007632	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
{J	0.00000000	0.00000000	0.00147294	0.00026166	0.00042790	0.00026172	0.00044016	0.00021403	0.00007632	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
Vg	0.00000000	0.00005164	0.00152463	0.00078497	0.00017116	0.00009815	0.00020007	0.00000000	0.00000000	0.00011787	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
Vd	0.00000000	0.00002582	0.00116285	0.00107279	0.00002853	0.00009815	0.00040014	0.00021403	0.00000000	0.00000000	0.00019639	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
Ut	0.00000000	0.00000000	0.00105949	0.00010466	0.00037085	0.00042530	0.00056020	0.00042806	0.00038159	0.00058934	0.00019639	0.00000000	0.00073368	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
t7	0.00000000	0.00023237	0.00033593	0.00068031	0.00062759	0.00058887	0.00048017	0.00026754	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
fi	0.00000000	0.00160078	0.00010336	0.00039249	0.00022821	0.00026172	0.00020007	0.00005351	0.00015264	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
v{	0.00000000	0.00147169	0.00036178	0.00044482	0.00017116	0.00019629	0.00004001	0.00000000	0.00030527	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
Vv	0.00000000	0.00002582	0.00167967	0.00034015	0.00025674	0.00026172	0.00020007	0.00010701	0.00000000	0.00011787	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
bU	0.00000000	0.00185898	0.00000000	0.00015699	0.00042790	0.00019629	0.00020007	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
wU	0.00000000	0.00136841	0.00005168	0.00010466	0.00045643	0.00042530	0.00040014	0.00016052	0.00015264	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
IJ	0.00000000	0.00007746	0.00124037	0.00039249	0.00045643	0.00049073	0.00008003	0.00005351	0.00015264	0.00011787	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
1_	0.00000000	0.00025819	0.00077523	0.00039249	0.00048495	0.00052344	0.00020007	0.00032104	0.00007632	0.00011787	0.00019639	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
tu	0.00000000	0.00111022	0.00020673	0.00052331	0.00042790	0.00029444	0.00024009	0.00005351	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
gz	0.00000000	0.00000000	0.00198977	0.00020933	0.00025674	0.00009815	0.00016006	0.00005351	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
